article_url,group,like_count,corpus_title,corpus_day,article_title,writer_name,writer_url,publish_datetime,browse_count,text_content,h1,h2,h3,h4,h5,h6,crawled_date
https://ithelp.ithome.com.tw/articles/10191718,DevOps,1,Ops的轉職之路-Puppet從入門就放棄系列,5,Day5-Master-Agent架構-Master安裝,shazi7804,https://ithelp.ithome.com.tw/users/20089211/ironman,1513303672000000000,602,"本系列文資料可參考以下：
來到 Day-5 了阿 ～～～～～～ (無病呻吟)，感覺好辛苦。
今天要講 Puppet 中的 Master / Agent 這個架構了，然後直接就要帶大家來安裝一下 Puppet Server !!
要安裝之前首先先介紹一下：
Puppet Master 是由 Ruby 開發的 Application，Puppet Master 主要是用來跑整個 Puppet Code 編譯的核心，單單 Puppet Master 是無法運行的，還必須搭配 Server 當平台。
目前 Puppet Master 可以在兩種平台上運行：
Puppet Server 是由 Java 開發，運行在 JVM 的 Application 並且提供和 Puppet Master 相同功能的服務，採用 JRuby 可以直接運行 Puppet Code，所以在 Puppet Server 本身就已經內建 Puppet Master。
Rack Server 是由 Ruby 開發的 Web Service，將 HTTPS 請求重新格式化後轉發給後端的 Puppet Master 再進行處理，簡單說 Rack Server 就是一個中繼 Service。
在 Puppet 3 之前都是採用 Rack + Puppet Master 的架構運行，可想而知中間的傳遞耗損了多少效能，所以在 Puppet 4 之後開始預設將 Server 這塊改用 Puppet Server 在整體效能上提昇了不少 (雖然跑在 Java 還是挺耗資源的)，兩者都還是能用，但是 Puppet 已經停止在 Rack 的支援，目前的開發重心都是以 Puppet Server 為主。
因為 Rack 是準備淘汰的東西，所以今天就會以 Puppet Server 為主軸介紹：
目前 Puppet Server 支援在任何 POSIX 平台下安裝，以下平台可以直接用套件管理工具安裝 (i.e. yum, apt)
除此之外最低必須使用 JDK 1.7 以上才跑的動。
在一開始先定義好 Puppet Master 和 Agent 運行的環境：
Master
Agent
Puppet 針對所有的主機皆須定義為 Domain。
在 Puppet 官方有提到：
Name resolution: Every node must have a unique hostname. Forward and reverse DNS must both be configured correctly. (Instructions for configuring DNS are beyond the scope of this guide. If your site lacks DNS, you must write an /etc/hosts file on each node.)
Note: The default Puppet master hostname is puppet. Your agent nodes can be ready sooner if this hostname resolves to your Puppet master.
如果你還沒有定義好 Puppet Master / Agent 的 Domain，可以先設定在 hosts。
Puppet Server 必須準確校時，Master 和 Agent 誤差超過 5 分鐘則 Puppet 交握失敗。
安裝 Puppet Server
從官方 repository 取得 Puppet package。
Puppet Server Memory 調整，預設為 2G。
修改 Puppet 的主要設定檔 puppet.conf。
certname 是用來生成這台 node 憑證使用，Puppet 之間的溝通是使用 SSL 交握。
嘗試啟動 Puppet Server
應該要 listen 8140 port，可以看到是由 Java 啟動，因為 Puppet Server 是用 Java 開發。
初始化 Puppet Server 的 ca 憑證，如果沒有執行 Agent 會無法透過 CA 來產生 Agent 的 certificate。
如果你有開啟 Firewall 記得 allow 8140。
到這邊算是完成了 Puppet Server 的安裝，下一篇將會帶領大家在 Node 上安裝 Agent 和 Server 進行溝通。",,"['Puppet Master', 'Puppet Server', 'Rack Server', 'Supported Platforms', 'LAB 環境', '安裝 Puppet Server']",,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191717,ModernWeb,3,前端工程師養成手冊系列,12,前端面試法則二三事,sfisonly,https://ithelp.ithome.com.tw/users/20040221/ironman,1513301046000000000,996,"當你的履歷被公司挑選出來邀請面試時，你該給自己一個掌聲，代表你的能力水平有達到他們的基本門檻，才會邀請你到公司深入聊聊。面試是個照妖鏡，它能夠讓你更加瞭解自己，你技術水平還差多少、你未來希望自己可以成為什麼樣的前端、你憧憬的企業文化與產品項目也會逐漸被挖掘出來。
大家難免都會有第一次，有時候力求表現但又因不熟練面試過程，常會錯失許多機會，所以這裡分享一些面試時你需要注意的細節。
大一點的公司會請你寫性向、程式測驗，進入口頭面試後起手式通常會是：
有些面試官會習慣把你問到倒，目的是為了想瞭解你對技術的掌握度，所以要有心理準備會被問到自己不會的東西。我模擬面試過很多人，絕大部分會直言：「這個我不會」、「不太清楚」，接著就沒下文了，其實這是很要不得的。原因是工程師的其中一個必備技能是必須探索自己不懂的問題，儘管你不會起碼也要回應：「這部分我沒有涉獵，如果公司需要的話可以再研究它的 API 文件」，如果你很喜歡特定公司，可以把問題記下來，回到家研究完後，再發個感謝信給面試官，順道將解法回傳給對方，自然會對你印象加分。
再來還有重要的一點，在討論的過程中，請不要提到類似「我不會，但我願意學習」、「自己做的東西都是很簡單的東西」。換位思考下，如果你是面試官聽到這樣的話，不會覺得你還停留在學生時代，沒自覺自己已是社會人士，會下意識覺得請到你進公司會花很多時間教你，或是你只能做簡單的東西嗎？初進職場會擔心自己能力未達到就業門檻而感到退卻，但還是會建議不要刻意示弱，會多少東西就講多少話，也不要過於誇大，面試官才能理性客觀地瞭解你的程度。
想找些前端常見題目的話也推薦這兩個連結：
在面試的時候，絕對不要面試官說一句，你才應一句。你應該在交談的過程中，營造出讓對方覺得彷彿你就是他同事般討論工作的氛圍。例如說：
面試官：「你會寫響應式設計的話，那 Bootstrap 也 ok 嗎？」
學生A：「BS 也可以，請問你們有屬意的框架嗎？」
面試官：「我們後台都是用 BS，但我們公司前台產品之前用 BS 很不順所以都手刻，但也有在找適合的框架。」
學生A：「我也有辦法自己手寫 RWD，最近也有在摸 XX 框架，他跟 BS 比起來有哪些優缺點..族繁不及備載」
面試官其實也只是一般人，只是因為立場的關係必須很假掰的和你對談，如果你能夠與對方產生雙向交流，將更有助於面試媒合。
每當要結束時，面試官都會詢問「你有什麼問題想問嗎？」，請一定要準備些問題來問，你要瞭解今天公司在面試你，而你也在面試公司，也有選擇要不要進入公司的權力，假使真的錄取了，但對公司狀態一無所知，進去後才發現跟自己的認知有出入豈不就得不償失？
會推薦的問題有：
「請問公司的部門架構怎麼樣？技術部門協作流程是？」
「前端主要會負責哪些項目？」
「你們如何考量個人績效，是否會影響到福利與年終？」
「有在做版本控制嗎？」
「技術部門都用哪些技術、工具、服務？」
光這些就可以瞭解許多公司的眉角，我常遇到很多朋友說他同時錄取三四份工作，但在猶豫要去哪間。詢問他每間公司的差異竟然答不上來，那就只能怪自己沒有溝通清楚。我會建議至少也要問到「前端主要會負責哪些項目」，這樣你才會瞭解自己做的項目是一個新產品開發，還是主要時間都是維護舊專案，或者一半一半。以及預期所用到的技術是不是剛好想要學的東西，那不就剛好讓你賺到？
除了有辦法讓自己技術成長外，你可以自己設計一個量表，在薪資福利、離家裡遠近、企業文化、個人技術成長、部門組成等五大項目，整理出個比較表格來考量，這樣當你獲得複數工作時，才較好評估。
這裡也分享一個提問問題的文章，裡頭甚至有針對軟體工程師、管理階層、公司領導階層進行提問的方向。
在商言商，公司請你進來是要你解決問題，讓這個體系因為你這個齒輪加速運轉。在對談的過程中，你就必須以公司的求才內容與面試官的對談中推敲出他們想要哪一種前端。如果你很喜歡某公司，就能主動回應所提的工作細節與合作項目都曾經經手過，讓面試官信任你可以勝任這份工作才是最重要的。
接下來就是談薪資的部分，我都會跟要面試的朋友說：「我不會跟你說你值多少薪資，你必須為自己的能力來下籌碼」，所以我都會習慣請他們為自己設計一個期望薪資，模擬面試時也會刻意問期望薪資，讓他們對當下的情境有充分的心理準備來應對。
分享兩部我協助學生模擬面試的影片給各位(影片一、影片二)，假使你正準備前端面試時，你可以打開此影片來自行練習面試，當我說一個問題時，你就按暫停自己試著說看看，等到最後總結時，可以再觀察自己是否有些盲點沒留意到，再加以改進。
最後再補充一些資源給有意成為前端工程師的你/妳：",,"['面試前，預期會被問到什麼問題', '要試著雙向溝通，勿讓面試官唱獨角戲', '要主動提問，瞭解公司特性', '讓面試官看到您的價值', '結尾']","['前端求職常見平台', '面試前、面試後需要注意的細節']",,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191630,自我挑戰組,0,2017挨踢人生大事紀系列,12,挨踢鳥事滿天飛-電腦不見去？,牛哥,https://ithelp.ithome.com.tw/users/20022541/ironman,1513300667000000000,666,"喂～喂～喂～
不是講到「ERP改來改去何時了～」這一段嗎？
怎麼巴庫跳回前一段去？
SORRY！
因為接近年終盤點，資產盤點的內容只要又是和電腦、資訊設備有相關的東東，
照慣例又是扯上挨踢！於是就順勢拉回來再聊聊一些鳥事吧～
通常十年以上的中小企業，又是有在使用伺服器服務，如ERP、MAIL、FTP⋯⋯
再加上內部辦公室人員的電腦等⋯⋯
資訊類的資產數量，應該有某程度的量值，然後伴隨著某程度的複雜度吧？
伺服器主機、網路交換器、無線網路分享器、桌上型電腦、筆記型電腦、印表機⋯⋯
再加上軟體類的OS、OFFICE授權，以及特殊用途的專業軟體版權⋯⋯
以上述及的哩哩叩叩等東東！
親愛的的挨踢朋友們，真的你們都一清二楚的管理好了！
坦白講，幹了那麼久的挨踢。
每回要把資訊類的資產盤點清楚，我還真是每盤一回，頭大一回！
真的是有難度～尤其針對是機房以外的那些老舊電腦？
按電腦的使用壽命和購置預算規劃，每五年換上一整批是最理想的狀況。
但在真實世界裡，電腦用上五年、八年以上⋯⋯見怪不怪也～
只要他還能撐起現有的資訊作業運作，那就是無限期延長服役年限。
出了狀況，挨踢得接手修修補補，辛苦地延長老舊電腦的壽命，不輕言報廢、汰換。
就算壞了，留著也能做為其他同機型電腦的維修零組件代用品。
這樣的情況，造就了電腦資產盤點的複雜度和困難度！
A使用者的PC1，因為故障換成了PC2。
PC1因為有零件壞了，拿了閒置的PC3的零件代換。
PC1修好後，被新進的B使用者調去使用。
但因為PC1實在是太老舊了，於是又找了狀況好一點的PC4，
把PC1和PC5的零組件移植過去，讓PC4能起死回生，將就著用。
現在A使用者的電腦是PC2！B使用者的電腦是PC4！
可憐的PC1、PC3、PC5，已經殘缺不全，死無全屍了～
叫挨踢怎麼盤？
也難怪，老是有電腦不見去～
[補充說明：]
其實我有使用OCS資訊資產管理軟體來協助維護啦～
不過實際狀況和複雜度，還是超出了軟體能掌控的範圍！",,,,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191712,SoftwareDevelopment,1,30天快樂學習FunctionalProgramming系列,2,JavaScript(ES6)Syntax大集合,阿志,https://ithelp.ithome.com.tw/users/20103386/ironman,1513300271000000000,704,"本篇將介紹大量 ES6 語法，
在目前版本 Chrome 與 Node 都是可以執行的，但在舊版瀏覽器可能無法執行，
但在文章中不會詳細敘述他們的差異，
只要的目的是希望大家在之後的文章，不會看不懂文法。
如果以下這段都看得懂，那可以輕鬆看過。
本章的程式碼都是可以在 Console 執行的，為了不要讓變數宣告互相干擾，建議你用 立即函數 (IIFE) ，或在 JS Bin 上執行。
究竟 一等公民 (first class) 是什麼意思？
Function 能夠被當作參數傳遞，你可以像對待任何型別一樣對待他，而在 JS 中 Function 被視為一種物件。
這些操作在 JS 中是相當常見也相當基本的，稱之為 λ (lambda) ，在 FP 中這個特性是必要的，用以表示一個運算的過程，有著 input 與 output。
如何區分是把 Function 當參數傳遞，還是執行他呢？
你只需要注意 Function 後面是否有加上括號，如果有括號，那就是在執行它，當然你也可以藉由其他方式執行 Function ，像是 apply 與 call。
在 JS 的 Syntax 中，用上述的語法宣告一個 function，
function 沒什麼不好，一個小缺點就是它太過攏長了，
為了讓 code 更整潔，我多半會選擇使用 Arrow function
另外為了讓宣告的 function 不會意外被改寫掉，我會選擇用 const 做宣告。
Arrow Function 與 Function 不同的點是 Arrow Function 會自動綁定 this ，而且無法 rebind，如果沒有使用到 this ，那種用法則沒有不同。
對於 JavaScript 中 this 究竟是什麼？
我推薦各位參考這篇 What's THIS in JavaScript ? ，非常非常詳細。
欸這篇文章的作者也是 Kuro 耶！ Kuro 太神啦！
你可以為參數設定初值，這在 ES5 中也是可以辦到的，但 ES6 的語法明顯好看很多。
有時候，Function 接受的參數數量不固定， Rest Operator 會把多的參數併成一個 Array。
Spread Operator 用作解構 Array 或 Object，長的跟 Rest Operator 長的很像。
在 ES5 中從 Object 或是 Array 取出值的寫法。
在 ES6 中你可以使用 解構賦值(Destructuring Assignment)
剛剛的 Default Parameters 與 Rest Operator 也是可以使用的。
在 Function 中也是可以使用的。
Enhanced Object Properties 是用來縮短創造 Object 的寫法。
Template Literals 在串接字串時特別好用，而且可以換行。
其實各位只要對語法有一點印象就好，需要用的時候，在 ECMAScript 6 — New Features: Overview & Comparison 或是 MDN 都可以找到，並請搭配 Google ，今年鐵人賽也有很多針對 ES6 語法的文章。
在參賽之前，我多次請室友先聽看看，但很常他的心得都是：「你打這些是什麼鬼， JS 可以這樣寫喔？！」
Hmm...，當然可以呀，這是 ES6 的某個 Feature ，但對很多 JavaScript 新手對 ES6 是相當陌生的（或許是因為 w3school 完全沒有提到），其實我對為什麼會有這樣的斷層有很大的疑問。
如果你成功看完整篇文章 (Hooray!) ，你可以捲回本日重點，試試看能不能看懂。
今天很任性的把所有 Syntax 全寫在同一篇，畢竟主題又不是要做 JS 教學，明天來講講一些有 bug 的程式，來從錯誤中學習吧。",,"['本篇重點', '在開始之前', 'Function 是一種物件', 'Function 的 Function', 'Arrow Function', 'Default Parameters', 'Rest Operator', 'Spread Operator', 'Destructuring Assignment', 'Enhanced Object Properties', 'Template Literals', '看過就忘怎麼辦？', '後記', '參考資料']",,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191239,自我挑戰組,0,成長型維運平台-單人新手到多人團隊都適用的工具系列,12,3-1.監控工具之三:elasticsearch,etsaycood,https://ithelp.ithome.com.tw/users/20077752/ironman,1513299835000000000,618,"許多服務都會將事件紀錄寫成log檔做事後稽核，也有用syslog發送至syslogserver，很多時候內容都是文字檔，用zabbix這類型工具效果不佳，因此使用其他工具。
一樣同我在首章所講的選工具的方式，去看該類商用工具，再查相同類型是否有opensoft工具。
這裡我選擇使用elasticsearch
https://www.elastic.co/products/elasticsearch

elasticsearch是一個相當強大的收集平台，AWS上甚至不需要架Service直接提供服務
日誌分析,全文檢索搜尋,分散式文件存放,即時應用程式監控
https://aws.amazon.com/tw/elasticsearch-service/

去年鐵人賽也有介紹，利用docker架設
https://ithelp.ithome.com.tw/articles/10186153
以下在作業系統CentOS7依照Documentation架設
https://www.elastic.co/downloads/elasticsearch
安裝JAVA
yum -y install java-1.8.0-openjdk.x86_64
export JAVA_HOME=/usr/lib/jvm/jre-1.8.0-openjdk
設定repo(之後就能直接yum一路到底)
這是安裝6.0新版，接其他plung可能會有問題，先不要用這方式
vi /etc/yum.repos.d/elasticsearch.repo
安裝Elasticsearch，設定網址，防火牆開9200
6.X
5.6
設定檔改成外部IP方便界接
安裝Kibana，設定網址，到elasticsearch撈資料顯示儀錶板(之後再介紹用Grafana作),防火牆開5601
6.X
5.6
設定
安裝Filebeat(收集器)，往elasticsearch送資料，其他beat安裝方式一樣，看需求安裝
https://www.elastic.co/downloads/beats/filebeat
先設定收集本機log文件
hosts指到elasticsearch Server IP
重啟
開啟網頁連
Server的IP:9200/_cat/indices?v

開啟Server的IP:5601，到management連結ES的Index，輸入

回到Discover可以看到資料進來了
",,,,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191710,ModernWeb,1,PixiJS，方便好用的WebGL內容產生工具系列,12,[PixiJS-Day-12]PIXI.extras.AnimatedSprite,angelliya00,https://ithelp.ithome.com.tw/users/20106532/ironman,1513299263000000000,588,"本篇介紹的是 PIXI.extras.AnimatedSprite 類別
PIXI.extras.AnimatedSprite 是個會動的 Sprite 類別，
可想像成逐格動畫，產生逐格影像的方式：
讀取不同的圖片後組合成連續圖片使用，使用的方法是： PIXI.Texture.fromImage()
讀取一張 sprite 圖片，搭配定義 sprite 圖片影格資訊的 JSON 檔，使用的方法是： PIXI.Texture.fromFrame()
(類似 CSS Sprite 裡 CSS background-size 與 background-position 的關係)
其他，產生方式參考 PIXI.Texture 說明
PIXI.extras.AnimatedSprite 官方文件：
http://pixijs.download/dev/docs/PIXI.extras.AnimatedSprite.html
文件裡的範例：
文件上的範例使用不同的圖片檔
一些屬性或方法裡有趣的部分：
預設不會自動 play：
要跑的話要下 play()
playing()：
回傳是否正在播放
animationSpeed：
可控制播放速度，預設是 1，可以是小於 1 的小數或負數
gotoAndPlay() 與 gotoAndStop()：
從某個影格開始播 / 停在某個影格
註：第一個影格是 0
totalFrames：
回傳共有幾個影格
loop：
預設為 true，執行 play() 後會一直重複播放
onLoop：
重複放時呼叫
onComplete：
當 loop 設定為 false 且跑到最後一個影格時會呼叫
官方範例有兩個：
BASICS: AnimatedSprite
http://pixijs.io/examples/#/basics/spritesheet.js

DEMOS: AnimatedSprite
http://pixijs.io/examples/#/demos/animatedsprite-demo.js

兩個 Demo 實際上差異不多，需要注意的是：
Sprite 圖的部分：

比較兩個 Demo 使用的圖片：
手刻也可做出這張圖片與 JSON檔，
範例裡的圖是由 TexturePacker 軟體產生
TexturePacker：

官網 http://www.texturepacker.com ：
有分為 Pro 與 Free 版本可使用
實際使用上覺得相當方便",,,,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191715,SoftwareDevelopment,0,Kotlin30天，通過每天一個小demo學習Android開發系列,12,Kotlin開發第12天GithubStars(OkHttp+RecyclerView),Don,https://ithelp.ithome.com.tw/users/20107329/ironman,1513299178000000000,563,"
GithubStars 是一個通過 Github API 請求數據，並通過 RecycleView 顯示的小應用。
因為會用到網路所以要在 AndroidManifest 裡面加入許可。
我們在 「Kotlin 開發第 6 天 ImageList (RecyclerView)」已經有嘗試使用 data class 來建立 model了。
但因為 Android 開發過程會通過 intent 來進行 Activity 之間的傳值，
而其中一個將 Object 作為參數傳值的方法是讓 Object 實現 Parcelable 協定所定義的方法。
可以直接在 class name 上面點 option + enter，IDE 會幫我們直接將方法加入到 code 當中。

這是 Android 世界裡很有名的網路框架，來一個簡單的例子：
通過 http request 之後也一樣需要做 JSON 解析，這裡我們用 JSONObject / JSONArray
把 JSON 解析成 ArrayList 之後，我們要通過 Intent 將參數傳給 ProjectListActivity
在 ProjectListActivity 端接受的方法：
問題：MutableList 和 ArrayList 的區別在哪裏？
問題：var/val MutableList ，前綴是 var 或 val 和後面是 MutableList 或 List 的影響？
問題：有沒有類似 SwiftyJSON 的 JSON 解析工具？可以方便的設定初始值，如 empty String
問題：本來想要通過 searchButton.isEnable 來防止重複發送，但發現如果不在 UI 線程操作，會引起 crash。
不像是 iOS 開發，即使改變 UI 不是在主線程中，系統也會在主線程有空的時候來更新 UI，而不是直接 crash。","['筆記', '參考']","['Permissions', 'ProjectModel', 'OkHttp', 'JSONObject/JSONArray', 'Intent & Parcelable']",,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191680,自我挑戰組,0,rails學習紀錄系列,3,[Day3]關於index:true和foreign_key:true,thehappyend,https://ithelp.ithome.com.tw/users/20107708/ironman,1513298605000000000,575,"當我們直接用 references 建立關係，他會自己幫我們加入 index 索引。
上課的例子中他還會幫我們加入 foreign_key: true

跟圖二不一樣的是多了  foreign_key: true
我在查index索引的時候有看到另外兩種寫法
如果今天是圖三的話
educations表格裡的 profile_id 會 ＝ profiles的foreign key 。如果今天想要寫入資料到educations的話，他會去檢查educations裡的 profile_id 是不是 ＝profiles的foreign key。可以確保關聯式資料表的資料的完整性。而如果是圖二的寫法的話， 則不會去檢查。
foreign_key: true 的用途，便是會在建立 table 的時候再加上這樣的限制，注意，這個限制是直接建立在 table 裡的喔，不是建立在抽象層的 Model。
而像 has_many 或是 belongs_to 之類的方法就是建立在抽象層 Model 之間的關係，有這樣的設定僅表示這兩個 Model 之間有多了一些方法可以互相查詢，但不表示他們在資料庫上就有直接的關連。",,,,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191713,ModernWeb,0,重新學習網頁設計系列,12,DAY12.JavaScript物件特性設置,CIAN,https://ithelp.ithome.com.tw/users/20102825/ironman,1513298473000000000,588,"es6的getter與setter使我們能夠更優雅的存取物件特性
參考以下範例:
這樣的方式雖然也相當不錯，但如果能夠寫成以下這種方式，那就更好了 !
其實相當簡單，我們只需要使用es6的setter與getter
現在我們有兩個函示來處理單一特性
並且js能夠很智能的在特性賦值使調用setter
或在特性別調用時使用getter
另外我們也可以只設定getter而不設定setter
在一般情況下我們正常的存取物件特性並不大礙
但其實特性本身也還有一起值得我們去了解的地方
那就是特性的屬性
控制特性屬性必須使用Object.defineProperty來操作
我們可以用它來建立新的物件特性，或是修改既有的特性
例如我們想讓物件obj的foo特性唯獨，可以這樣子做
當我們有一個既有的物件，我們也可以使用屬性設定的方式新增getter、setter特性
有時候我們會設定非基值特性給物件，通常它們不該能夠被枚舉出來
為了達到此目的我們可以使用特性屬性enumerable
個人疑問
在書中讀到這個部分後實際操作
發現就算不使用Object.defineProperty
total與avg一樣不會被納入計算，希望有前輩能夠給予指點。
最後綜合以上所學, 我們可以這樣把玩範例
或許我們很少使用Object.defineProperty
但使用特性屬性來保護物件特性能使程式更加健壯
尤其是我們在開發一些很可能被他人使用的物件時
我們無法保證使用者能夠很安全的枚舉或修改必要物件特性
此時Object.defineProperty才真正地發揮了它的特長",['DAY 12. JavaScript 物件特性設置'],"['Getter and Setter', '物件特性屬性']",,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191609,DevOps,0,30天入門Ansible及Jenkins[2018]系列,4,[Day04]Ansible介紹,tsoliangwu0130,https://ithelp.ithome.com.tw/users/20103346/ironman,1513298120000000000,571,"在我們成功利用 Vagrant 模擬出所需的環境後，接下來就可以開始使用 Ansible 這套自動化工具來進行部署了。
相信大家應該都有過重灌電腦的經驗。每一次在電腦重新安裝後，我們都需要花大量的時間把平常常用的軟體一一重新裝上，有些軟體可能還要進行個別的微調，而這樣繁瑣的步驟同樣也會發生在軟體部署的伺服器上。為了正確運行開發出來的軟體，開發人員們往往需要要花費大量的時間在伺服器上安裝所有所需的套件 (packages)、服務依賴 (dependency)以及進行組態 (configuration) 配置，而在安裝的過程中若有疏忽，還很有可能造成部署程式發生無預期的錯誤。因此，自動化就是因為這樣的需求產生的一種概念。若我們可以將每一次部署的步驟寫成一個自動化的標準作業程序，除了可以有效縮短每次的部署時間及降低出錯率外，在未來需要升級部署環境，也會相對容易許多。而 Ansible 就是目前業界最常使用的自動化工具之一。
目前業界中主流的自動化部署工具除了 Ansible 之外還有 Chef、Otter、Puppet、SaltStack 等等。每一個陣營都有大量的擁護者以及各自的優缺點，其實在這個問題上並沒有誰絕對優於誰的答案。我之所以會選擇 Ansible 作為自動化的工具，主要是因為 Ansible 對我而言相較於其他工具來得容易學習許多。在一開始接觸自動化的過程中，其實我最先學習的是 Chef 這套工具。雖然 Chef 的確也是一個功能相當完善且強大的工具，但說實話這套軟體的學習曲線相較於 Ansible 真的是陡峭蠻多的。在選擇工具的過程中，我相信最重要的考量應該在於我們能不能夠在最短的時間內掌握這個工具並有效地解決我們所遇到的問題。在這樣的前提下，Ansible 就成為了我們開發團隊的首選了。除了容易學習之外，Ansible 本身在 GitHub 上也是一個開源的專案。有了大量開發人員的幫助及回饋，Ansible 這套軟體的成長速度其實是真的相當驚人的。
由於 Ansible 是使用 Python 開發的一套開源軟體，要透過 Ansible 在被控節點 (managed node) 上配置環境，唯二的條件只有：
而在現在大部分的 Linux 主機上，基本上 Python 已經都是預裝的基本配備了，所以這樣的要求等於沒有要求。我們只需要在安裝好 Ansible 的控制主機 (control machine) 上透過 SSH 與被控節點進行溝通，就可以輕鬆做到一鍵部署啦！","['使用 Ansible 部署環境', 'Ansible 介紹']",,,"['Ansible 是什麼？', '為什麼要選擇 Ansible？', 'Ansible 的需求']",,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191711,自我挑戰組,2,GAME30天系列,5,QuasarFrameworkintro.(2/3,我是一支小小小小鳥,https://ithelp.ithome.com.tw/users/20107379/ironman,1513297367000000000,598,"快速建置ＡＰＰ起手式
讓我們先檢查一下你擁有的技能
ES6 Javascript
Vue JS and NPM ecosystems
Vue Router
Writing .vue files
[非必要] Vuex if building large scale Apps.
[非必要] Webpack for tweaking the build system to your specific needs
[非必要] Cordova
全部技能都點滿了？ 恭喜你！你可以使用quasar用的非常如魚得水
現在打開終端機
起手懶人包有幾種選擇  透過以下指令觀看
會出現這幾種選擇
安裝全部模組
開啟有 hot reload 的 dev server
若有需要自己建立新的組件,type 可以是 layout, page, component.
開啟一個有 hot reload 的 mobile dev app, 到market 下載 Quasar Play App, 使用以下的指令, 會產生一個 QR CODE 用ＡＰＰ掃過後, 就會開起dev server
現在準備動作都已經完成了！",['start !'],,['Quasar Play App'],,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191642,AI&MachineLearning,0,深度學習環境安裝筆記系列,4,[Day04]深度學習環境安裝筆記—Ubuntu系統安裝與設定03.系統設定與疑難排解,a7552005,https://ithelp.ithome.com.tw/users/20091307/ironman,1513296869000000000,593,"雖然都是照著步驟作但有時候安裝作業系統就會出現奇怪的問題，本篇就是來分享如何解決這些問題，然後分享一些個人認為一定要裝的好用工具。
在我實驗室有兩台配有 1080Ti 的伺服器在 Live USB 開機時會出現錯誤，不知道是什麼問題，不過只要在 grub 的開機指令裡加入 nomodeset 就正常了。

目前我們遇到的問題還沒有很多，未來會慢慢再補上。







重開機後就能輸入中文了。




實驗室通常會配兩台電腦，一台灌 Windows 做日常工作使用，另一台灌 Linux 做開發，但是兩台電腦如果放兩組鍵盤滑鼠在桌上真的很佔空間，這時後就該請神器 Synergy 出場啦，他支援各種作業系統，只要以一台為 Server ，另一台設定為 Client 就可以使用，雖然這個專案是 Opensource 的，但是如果不自己編譯的話就要去官網付費下載編譯好的安裝檔，不過有好新人釋出已經編譯好的安裝檔。
專案位置：symless/synergy-core
下載：brahma-dev/synergy-stable-builds



今天就寫這，安裝完系統之後，明天我們將開始準備深度學的習環境，如果大家在系統安裝上還有遇到什麼奇怪的問題，歡迎留言給我。","['疑難排解', '系統設定']","['1. 隨身碟開機，無法進入 Live 系統', '1. 輸入法安裝', '2. 美化 Ternimal', '3. Synergy 共用鍵盤滑鼠神器']","['在 Ternimal 輸入以下指令來安裝輸入法框架以及輸入法', '開啟 Language support 設定輸入法框架', '開啟 ibus preferences 設定中文輸入法', '輸入以下指令安裝 powerline', '編輯 .bashrc 加入以下內容', '更新環境變數', '選擇字形', '設定 Synergy 開機啟動']",,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191660,自我挑戰組,0,從0開始的菜鳥工程師挑戰賽系列,3,第三天-介紹html基本架構((感覺有點亂七八糟)),lf2exe,https://ithelp.ithome.com.tw/users/20107727/ironman,1513296760000000000,594,"今天終於進入到主菜啦!!
首先，先介紹一個最基本的網頁架構需要這些東西，請看下圖。

開頭要用< html >跟結尾用< /html >給包起來，""/""這個倒斜線就是結束的意思。
用人來比喻，html包起來的部分就像人的皮膚一樣，要整個包起來才是人類。
head就像大腦，可以引入其他人寫好的套件，然後使用他們寫好成套的指令做出其他動作，就像我們學日語美語一樣，你要先能聽懂它們說甚麼，才能做出動作一樣。
title標題，目前還沒發現特殊用途。
body就是我們的身體，一個人所有的行為舉止都會在這邊做動。

至於你問我說，上圖head裡面包的是甚麼，我也不知道!!
反正好像不會影響的樣子，我們就先跳過吧~
對了，很多工程師說的渲染渲染，其實用我們白話說法就是展現出來，例如:用這個程式碼可以渲染出動態直線((這是甚麼我也不知道，隨便掰一個名詞))，用白話說法→用這個程式碼可以直接在網頁上展現出動態直線。
至於為什麼叫渲染，根據友人回答，因為這樣聽起來很專業!!哥，你沒聽過裝逼會遭雷劈嗎((笑))
結尾:
小弟以一個完全外行人來寫介紹文，寫的應該很不專業，請大家多多包涵，如果有錯誤望請指正!!!
希望能分享給其他跟我一樣，完全0基礎的人也能看得懂((應該看得懂吧))，因為平時聽我大喬同學教學的時候，有時候會跟不上他們節奏((專有名詞一次太多))，所以這邊都是我自己用奇怪方式消化完才寫出來的，可能有點畸形XDDD",,,,,,,1513814115190786000
